"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","8.75",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.25",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.25",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0.25",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0.25",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0.25",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0.25",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","0.25",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","0",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","0",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","0",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","0",""
"Rwanda","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","0",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","18.02","1"
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","18.02","1"
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","17.32",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","17.32",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","10.32",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","6.32",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.12","1"
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.028",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0.028",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0.028",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","0.028",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","0.028",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","0.028",""
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","0.012","1"
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","0.01","1"
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","0.009","1"
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","0.007","1"
"Samoa","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","0.005",""
"Sao Tome and Principe","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","0.32",""
"Sao Tome and Principe","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","0.32",""
"Sao Tome and Principe","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","0.32",""
"Sao Tome and Principe","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","0.16",""
"Sao Tome and Principe","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","0.12",""
"Sao Tome and Principe","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","0.1",""
"Sao Tome and Principe","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.06",""
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","0.5","1"
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","0.5","1"
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","0.5",""
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","0.5",""
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","0.5",""
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","0.5",""
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","0.5",""
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, solar","2012","Kilowatts,  thousand","0.5",""
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, solar","2011","Kilowatts,  thousand","0",""
"Saudi Arabia","Electricity - total net installed capacity of electric power plants, solar","2010","Kilowatts,  thousand","0",""
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2019","Kilowatts,  thousand","166",""
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","143",""
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","102",""
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","22",""
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","21","1"
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","21","1"
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2013","Kilowatts,  thousand","21","1"
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2009","Kilowatts,  thousand","1","1"
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2008","Kilowatts,  thousand","1","1"
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2007","Kilowatts,  thousand","0",""
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2006","Kilowatts,  thousand","2",""
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2005","Kilowatts,  thousand","2",""
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2004","Kilowatts,  thousand","1.5","1"
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2003","Kilowatts,  thousand","1","1"
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2002","Kilowatts,  thousand","1","1"
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2001","Kilowatts,  thousand","1","1"
"Senegal","Electricity - total net installed capacity of electric power plants, solar","2000","Kilowatts,  thousand","1","1"
"Serbia","Electricity - total net installed capacity of electric power plants, solar","2018","Kilowatts,  thousand","15","1"
"Serbia","Electricity - total net installed capacity of electric power plants, solar","2017","Kilowatts,  thousand","10",""
"Serbia","Electricity - total net installed capacity of electric power plants, solar","2016","Kilowatts,  thousand","11",""
"Serbia","Electricity - total net installed capacity of electric power plants, solar","2015","Kilowatts,  thousand","9",""
"Serbia","Electricity - total net installed capacity of electric power plants, solar","2014","Kilowatts,  thousand","6",""
